wh_id,container_id,arrive_datetime,cut_datetime,pull_datetime,item_number,quantity,pick_location,print_zone,pick_aisle,picking_flow_as_int,released_flag
AVP1,1063883967,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,157717,1.0,01-38-A02,2,12,45473,0
AVP1,1063883967,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,214337,1.0,13-48-A02,3,18,176429,0
AVP1,1063883967,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,637910,4.0,04-44-A01,2,14,62542,0
AVP1,1063883967,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,637974,1.0,11-39-C01,3,17,172570,0
AVP1,1063883976,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,163821,1.0,29-32-C01,4,26,245804,0
AVP1,1063883976,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,756270,1.0,52-20-C02,5,39,363663,0
AVP1,1063883979,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,56708,1.0,41-42-C02,4,32,313273,0
AVP1,1063883979,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,47080,1.0,24-14-C01,4,24,232866,0
AVP1,1063883979,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,320529,1.0,53-42-A01,5,39,363866,0
AVP1,1063883990,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,371258,1.0,35-41-C04,4,29,272820,0
AVP1,1063883990,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,631646,1.0,56-25-A01,5,41,375052,0
AVP1,1063884007,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,578430,3.0,25-33-C03,4,24,230626,0
AVP1,1063884007,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,64620,2.0,55-26-A02,5,40,370406,0
AVP1,1063884011,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,106575,1.0,18-14-A01,3,21,195230,0
AVP1,1063884011,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,106581,1.0,17-47-A01,3,20,187254,0
AVP1,1063884011,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,1185382,1.0,83-29-A02,5,54,542541,0
AVP1,1063884011,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,217991,1.0,33-14-A02,4,28,264040,0
AVP1,1063884011,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,264522,1.0,21-24-A02,3,22,207419,0
AVP1,1063884011,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,264552,1.0,17-35-A01,3,20,187352,0
AVP1,1063884011,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,264526,1.0,10-43-A01,3,17,172621,0
AVP1,1063884012,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,52341,1.0,49-23-C01,5,37,352905,0
AVP1,1063884012,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,80298,1.0,09-11-A01,2,16,74935,0
AVP1,1063884012,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,931446,1.0,77-38-A01,5,51,520268,0
AVP1,1063884016,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,155051,2.0,45-11-C03,4,35,331828,0
AVP1,1063884016,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,173770,1.0,56-39-A02,5,41,375129,0
AVP1,1063884016,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,47491,1.0,40-08-C02,4,32,305257,0
AVP1,1063884016,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,62860,2.0,64-16-A01,5,45,415318,0
AVP1,1063884018,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,355974,2.0,35-08-C02,4,29,272517,0
AVP1,1063884018,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,67919,1.0,07-21-A02,2,15,72965,0
AVP1,1063884018,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,93538,1.0,51-47-A01,5,38,356920,0
AVP1,1063884018,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,93653,1.0,01-01-X03,2,12,50726,0
AVP1,1063884018,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,93659,1.0,18-25-A01,3,21,196150,0
AVP1,1063884019,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,1108198,2.0,31-27-A02,4,27,256324,0
AVP1,1063884019,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,767830,1.0,50-33-C01,5,38,357005,0
AVP1,1063884022,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,100113,1.0,G-28-A02,2,10,30363,0
AVP1,1063884022,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,712702,1.0,96-48-C15,6,62,602650,0
AVP1,1063884022,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,72415,1.0,33-15-A02,4,28,264036,0
AVP1,1063884022,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,76426,1.0,12-28-A01,3,18,176552,0
AVP1,1063884022,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,916926,1.0,11-12-C04,3,17,172326,0
AVP1,1063884029,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,359504,1.0,02-28-A02,2,13,55463,0
AVP1,1063884029,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,49557,1.0,40-32-A01,4,32,303624,0
AVP1,1063884029,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,774774,3.0,F-33-C03,2,9,22523,0
AVP1,1063884034,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,263903,1.0,22-19-A01,3,23,217066,0
AVP1,1063884034,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,48599,1.0,08-18-C01,2,16,74259,0
AVP1,1063884034,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,69813,1.0,15-37-A02,3,19,183417,0
AVP1,1063884034,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,71478,1.0,35-12-C03,4,29,272537,0
AVP1,1063884035,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,109988,1.0,44-25-C02,4,35,332953,0
AVP1,1063884035,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,136947,1.0,48-48-C04,5,37,353055,0
AVP1,1063884035,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,141860,1.0,35-20-C02,4,29,272621,0
AVP1,1063884035,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,165124,1.0,24-28-A02,4,24,230957,0
AVP1,1063884035,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,88285,3.0,37-40-A02,4,30,280574,0
AVP1,1063884037,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,150338,1.0,85-32-B21,5,56,551830,0
AVP1,1063884037,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,666998,6.0,05-40-A01,2,14,62928,0
AVP1,1063884054,2025-03-06 02:13:00,2025-03-08 13:00:00,2025-03-08 16:00:00,208275,1.0,57-23-B02,5,41,375041,0
AVP1,1063884054,2025-03-06 02:13:00,2025-03-08 13:00:00,2025-03-08 16:00:00,49752,2.0,37-15-A02,4,30,280831,0
AVP1,1063884062,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,115458,1.0,05-49-A01,2,14,62162,0
AVP1,1063884062,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,175463,1.0,04-07-A02,2,14,66249,0
AVP1,1063884062,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,91472,1.0,21-29-A02,3,22,207000,0
AVP1,1063884064,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,141279,1.0,69-23-C02,5,47,496021,0
AVP1,1063884064,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,141709,1.0,47-41-A02,4,36,342771,0
AVP1,1063884064,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,208275,1.0,57-23-B02,5,41,375041,0
AVP1,1063884064,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,214730,1.0,22-49-A01,3,23,222801,0
AVP1,1063884064,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,267605,1.0,30-07-A01,4,27,255449,0
AVP1,1063884064,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,91809,1.0,43-45-A01,4,34,320326,0
AVP1,1063884064,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,99898,1.0,23-41-A02,3,23,222159,0
AVP1,1063884066,2025-03-06 02:12:00,2025-03-08 23:00:00,2025-03-09 02:00:00,135715,1.0,50-27-C01,5,38,357036,0
AVP1,1063884066,2025-03-06 02:12:00,2025-03-08 23:00:00,2025-03-09 02:00:00,346442,1.0,G-17-A02,2,10,32002,0
AVP1,1063884066,2025-03-06 02:12:00,2025-03-08 23:00:00,2025-03-09 02:00:00,98670,1.0,54-37-A01,5,40,370274,0
AVP1,1063884152,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,187336,1.0,G-44-A01,2,10,26532,0
AVP1,1063884152,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,48049,1.0,G-35-A01,2,10,27272,0
AVP1,1063884152,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,48601,1.0,20-34-C04,3,22,206561,0
AVP1,1063884152,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,49113,1.0,07-22-C03,2,15,72969,0
AVP1,1063884152,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,52566,1.0,02-28-A01,2,13,55462,0
AVP1,1063884152,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,95469,2.0,71-34-A02,5,48,502717,0
AVP1,1063884152,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,95554,1.0,108-49-A02,6,72,633053,0
AVP1,1063884152,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,48599,1.0,08-18-C01,2,16,74259,0
AVP1,1063884168,2025-03-06 02:12:00,2025-03-08 13:00:00,2025-03-08 16:00:00,173769,1.0,09-09-A01,2,16,74953,0
AVP1,1063884168,2025-03-06 02:12:00,2025-03-08 13:00:00,2025-03-08 16:00:00,48856,1.0,41-11-A01,4,32,311970,0
AVP1,1063884170,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,137373,1.0,102-31-C01,6,65,625137,0
AVP1,1063884170,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,137375,1.0,102-42-B01,6,65,625021,0
AVP1,1063884170,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,137385,1.0,107-22-C03,6,71,632640,0
AVP1,1063884170,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,352529,1.0,80-45-C07,5,53,535160,0
AVP1,1063884170,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,51445,1.0,71-15-C01,5,48,502832,0
AVP1,1063884170,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,237648,1.0,97-40-B03,6,62,602070,0
AVP1,1063884170,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,67467,1.0,34-09-A01,4,29,272518,0
AVP1,1063884180,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,46804,1.0,52-43-A02,5,39,363869,0
AVP1,1063884180,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,46811,1.0,37-13-A01,4,30,280842,0
AVP1,1063884228,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,1257990,1.0,55-38-A02,5,40,370271,0
AVP1,1063884228,2025-03-06 02:12:00,2025-03-08 15:00:00,2025-03-08 18:00:00,181957,2.0,32-31-B04,4,28,263870,0
AVP1,1063884238,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,129744,1.0,38-06-A02,4,31,283720,0
AVP1,1063884238,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,47407,1.0,01-01-X04,2,12,50725,0
AVP1,1063884240,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,114286,1.0,36-41-A02,4,30,280566,0
AVP1,1063884240,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,114293,1.0,59-16-A01,5,42,385136,0
AVP1,1063884240,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,114291,1.0,28-30-A01,4,26,245817,0
AVP1,1063884246,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,126355,1.0,41-17-A01,4,32,312234,0
AVP1,1063884246,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,145867,2.0,96-49-A02,6,62,602733,0
AVP1,1063884248,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,61513,2.0,19-47-A01,3,21,200536,0
AVP1,1063884248,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,61519,1.0,36-47-C03,4,30,280530,0
AVP1,1063884255,2025-03-06 02:12:00,2025-03-08 23:00:00,2025-03-09 02:00:00,119916,2.0,04-41-A01,2,14,62805,0
AVP1,1063884255,2025-03-06 02:12:00,2025-03-08 23:00:00,2025-03-09 02:00:00,119917,2.0,22-36-A01,3,23,221707,0
AVP1,1063884256,2025-03-06 02:12:00,2025-03-08 23:00:00,2025-03-09 02:00:00,93643,1.0,02-38-A01,2,13,56318,0
AVP1,1063884256,2025-03-06 02:12:00,2025-03-08 23:00:00,2025-03-09 02:00:00,96207,1.0,108-34-C01,6,72,632954,0
AVP1,1063884259,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,128492,1.0,31-17-C01,4,27,255908,0
AVP1,1063884259,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,158163,1.0,63-39-C04,5,44,404063,0
AVP1,1063884259,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,235438,1.0,55-08-C04,5,40,370564,0
AVP1,1063884259,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,235436,1.0,33-32-C02,4,28,263867,0
AVP1,1063884259,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,533302,1.0,60-21-C01,5,43,393707,0
AVP1,1063884259,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,67531,1.0,40-24-A01,4,32,303952,0
AVP1,1063884262,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,186297,10.0,21-26-A02,3,22,207239,0
AVP1,1063884262,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,186307,5.0,18-10-C02,3,21,194904,0
AVP1,1063884262,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,186309,12.0,K-11-C02,2,11,36053,0
AVP1,1063884262,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,186311,12.0,05-26-C01,2,14,64136,0
AVP1,1063884262,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,187344,12.0,06-25-C02,2,15,73004,0
AVP1,1063884278,2025-03-06 02:12:00,2025-03-08 19:30:00,2025-03-08 22:30:00,52761,1.0,17-08-A02,3,20,190103,0
AVP1,1063884278,2025-03-06 02:12:00,2025-03-08 19:30:00,2025-03-08 22:30:00,52765,1.0,H-30-A01,2,10,30242,0
AVP1,1063884286,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,272685,1.0,01-14-A02,2,12,50006,0
AVP1,1063884286,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,121986,1.0,95-41-A02,6,61,592239,0
AVP1,1063884286,2025-03-06 02:12:00,2025-03-08 18:00:00,2025-03-08 21:00:00,355962,1.0,50-25-A02,5,38,357049,0
AVP1,1063884288,2025-03-06 02:12:00,2025-03-08 23:00:00,2025-03-09 02:00:00,149608,1.0,14-17-A01,3,19,183223,0
AVP1,1063884288,2025-03-06 02:12:00,2025-03-08 23:00:00,2025-03-09 02:00:00,149610,1.0,14-08-A01,3,19,183140,0
AVP1,1063884297,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,1044790,1.0,84-37-B14,5,56,551952,0
AVP1,1063884297,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,272677,1.0,35-46-A01,4,29,272849,0
AVP1,1063884299,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,205855,1.0,67-15-C06,5,46,490619,0
AVP1,1063884299,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,263718,1.0,86-16-B02,5,57,560006,0
AVP1,1063884299,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,50685,1.0,29-40-A02,4,26,245740,0
AVP1,1063884299,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,52687,1.0,24-43-A01,4,24,227209,0
AVP1,1063884299,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,93538,1.0,51-47-A01,5,38,356920,0
AVP1,1063884334,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,104433,1.0,54-42-A01,5,40,370249,0
AVP1,1063884334,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,346282,1.0,35-27-C02,4,29,272668,0
AVP1,1063884334,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,46929,1.0,51-22-A02,5,38,357063,0
AVP1,1063884334,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,52544,1.0,38-44-A01,4,31,284033,0
AVP1,1063884337,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,1093966,1.0,54-17-A01,5,40,370474,0
AVP1,1063884337,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,50345,1.0,40-17-A01,4,32,304242,0
AVP1,1063884337,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,50349,1.0,40-42-A01,4,32,303205,0
AVP1,1063884337,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,631558,2.0,42-23-A02,4,34,322827,0
AVP1,1063884347,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,128555,1.0,49-27-C03,5,37,352929,0
AVP1,1063884347,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,299286,1.0,42-37-C06,4,34,320969,0
AVP1,1063884347,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,65050,2.0,36-23-C03,4,30,280740,0
AVP1,1063884347,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,77098,1.0,36-18-C03,4,30,280806,0
AVP1,1063884348,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,143261,1.0,40-23-A01,4,32,304003,0
AVP1,1063884348,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,344025,1.0,52-33-A01,5,39,363803,0
AVP1,1063884348,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,91800,1.0,37-16-A02,4,30,280826,0
AVP1,1063884350,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,1500678,1.0,38-16-A01,4,31,283765,0
AVP1,1063884350,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,267605,3.0,30-07-A01,4,27,255449,0
AVP1,1063884350,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,355968,1.0,50-10-A01,5,38,357142,0
AVP1,1063884350,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,50690,1.0,45-19-A01,4,35,332474,0
AVP1,1063884350,2025-03-06 02:13:00,2025-03-08 15:00:00,2025-03-08 18:00:00,92086,5.0,29-34-C02,4,26,245770,0
AVP1,1063884352,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,106205,2.0,13-36-A02,3,18,176508,0
AVP1,1063884352,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,148068,1.0,07-40-A01,2,15,73103,0
AVP1,1063884352,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,166140,1.0,06-12-A01,2,15,72920,0
AVP1,1063884352,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,166142,1.0,11-08-A02,3,17,172269,0
AVP1,1063884352,2025-03-06 02:13:00,2025-03-08 19:30:00,2025-03-08 22:30:00,356301,1.0,22-30-C02,3,23,220508,0
AVP1,1063884353,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,49747,1.0,38-27-A01,4,31,283866,0
AVP1,1063884353,2025-03-06 02:13:00,2025-03-08 18:00:00,2025-03-08 21:00:00,99882,1.0,55-45-A02,5,40,370230,0
AVP1,1063885419,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,235945,7.0,18-25-C01,3,21,196152,0
AVP1,1063885419,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,235953,2.0,F-28-A02,2,9,22104,0
AVP1,1063885435,2025-03-06 02:13:00,2025-03-08 13:00:00,2025-03-08 16:00:00,49107,2.0,05-44-A01,2,14,62574,0
AVP1,1063885435,2025-03-06 02:13:00,2025-03-08 13:00:00,2025-03-08 16:00:00,76352,1.0,03-23-A02,2,13,55102,0
AVP1,1063885435,2025-03-06 02:13:00,2025-03-08 13:00:00,2025-03-08 16:00:00,99964,1.0,22-43-A02,3,23,222300,0
AVP1,1063885435,2025-03-06 02:13:00,2025-03-08 13:00:00,2025-03-08 16:00:00,76366,1.0,03-25-A02,2,13,55257,0
AVP1,1063885451,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,114293,2.0,59-16-A01,5,42,385136,0
AVP1,1063885451,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,280746,1.0,32-49-C02,4,28,263727,0
AVP1,1063885451,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,46937,1.0,51-35-A02,5,38,356973,0
AVP1,1063885451,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,64612,2.0,28-46-A02,4,26,245707,0
AVP1,1063885452,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,101143,1.0,67-30-A02,5,46,426825,0
AVP1,1063885452,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,124703,1.0,42-38-C04,4,34,320908,0
AVP1,1063885452,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,50592,1.0,50-33-C02,5,38,357004,0
AVP1,1063885466,2025-03-06 02:14:00,2025-03-08 23:00:00,2025-03-09 02:00:00,49988,1.0,12-40-A01,3,18,176466,0
AVP1,1063885466,2025-03-06 02:14:00,2025-03-08 23:00:00,2025-03-09 02:00:00,667030,6.0,J-43-B04,2,11,41966,0
AVP1,1063885476,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,346442,1.0,G-17-A02,2,10,32002,0
AVP1,1063885476,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,666726,1.0,04-12-C02,2,14,65861,0
AVP1,1063885476,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,152446,1.0,F-06-B02,2,9,20570,0
AVP1,1063885476,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,75914,2.0,10-39-C04,3,17,172567,0
AVP1,1063885481,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,57599,1.0,40-29-A01,4,32,303740,0
AVP1,1063885481,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,92810,1.0,56-27-A01,5,41,375060,0
AVP1,1063885486,2025-03-06 02:14:00,2025-03-08 19:30:00,2025-03-08 22:30:00,1460294,1.0,102-48-B15,6,65,624941,0
AVP1,1063885486,2025-03-06 02:14:00,2025-03-08 19:30:00,2025-03-08 22:30:00,200195,1.0,81-05-A02,5,53,525832,0
AVP1,1063885486,2025-03-06 02:14:00,2025-03-08 19:30:00,2025-03-08 22:30:00,277284,1.0,104-42-A01,6,70,630473,0
AVP1,1063885486,2025-03-06 02:14:00,2025-03-08 19:30:00,2025-03-08 22:30:00,277288,1.0,99-44-C01,6,63,606907,0
AVP1,1063885486,2025-03-06 02:14:00,2025-03-08 19:30:00,2025-03-08 22:30:00,95451,2.0,87-34-C03,5,57,557159,0
AVP1,1063886082,2025-03-06 02:14:00,2025-03-08 13:00:00,2025-03-08 16:00:00,154556,1.0,63-22-A02,5,44,406057,0
AVP1,1063886082,2025-03-06 02:14:00,2025-03-08 13:00:00,2025-03-08 16:00:00,47982,1.0,32-16-A02,4,28,264030,0
AVP1,1063886095,2025-03-06 02:14:00,2025-03-08 18:00:00,2025-03-08 21:00:00,48886,1.0,18-28-A02,3,21,196408,0
AVP1,1063886095,2025-03-06 02:14:00,2025-03-08 18:00:00,2025-03-08 21:00:00,48900,2.0,22-36-A02,3,23,221708,0
AVP1,1063886095,2025-03-06 02:14:00,2025-03-08 18:00:00,2025-03-08 21:00:00,76202,3.0,06-14-A01,2,15,72928,0
AVP1,1063886099,2025-03-06 02:14:00,2025-03-08 18:00:00,2025-03-08 21:00:00,104442,1.0,52-16-A01,5,39,363630,0
AVP1,1063886099,2025-03-06 02:14:00,2025-03-08 18:00:00,2025-03-08 21:00:00,141722,1.0,28-16-A02,4,26,245903,0
AVP1,1063886099,2025-03-06 02:14:00,2025-03-08 18:00:00,2025-03-08 21:00:00,157266,3.0,50-40-A01,5,38,356952,0
AVP1,1063886099,2025-03-06 02:14:00,2025-03-08 18:00:00,2025-03-08 21:00:00,47975,1.0,41-39-A01,4,32,313154,0
AVP1,1063886099,2025-03-06 02:14:00,2025-03-08 18:00:00,2025-03-08 21:00:00,73936,1.0,49-16-C02,5,37,352853,0
AVP1,1063886102,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,235444,1.0,51-15-C01,5,38,357124,0
AVP1,1063886102,2025-03-06 02:14:00,2025-03-08 15:00:00,2025-03-08 18:00:00,93474,1.0,33-16-A01,4,28,264033,0
AVP1,1063886110,2025-03-06 02:15:00,2025-03-08 18:00:00,2025-03-08 21:00:00,139311,1.0,02-08-A02,2,13,53202,0
