wh_id,location_id,item_number,actual_qty,type,print_zone,aisle_sequence,picking_flow_as_int
AVP1,92-37-B01,128196,40.0,I,Z05,60,583964
AVP1,92-37-B02,122820,14.0,I,Z05,60,583964
AVP1,92-37-B03,1441366,28.0,I,Z05,60,583964
AVP1,92-37-B04,716598,84.0,I,Z05,60,583964
AVP1,92-37-B05,198268,27.0,I,Z05,60,583964
AVP1,92-37-B06,680894,16.0,I,Z05,60,583964
AVP1,92-37-B07,62953,17.0,I,Z05,60,583964
AVP1,92-37-B08,1017062,11.0,I,Z05,60,583964
AVP1,92-37-B09,1530318,15.0,I,Z05,60,583964
AVP1,92-37-B10,277214,33.0,I,Z05,60,583964
AVP1,92-37-B11,97845,14.0,I,Z05,60,583964
AVP1,92-37-B12,287525,79.0,I,Z05,60,583964
AVP1,92-37-B13,133825,32.0,I,Z05,60,583964
AVP1,92-37-B14,133835,26.0,I,Z05,60,583964
AVP1,92-37-B15,102210,12.0,I,Z05,60,583964
AVP1,92-37-B16,1300662,20.0,I,Z05,60,583964
AVP1,92-37-B17,657310,43.0,I,Z05,60,583964
AVP1,92-37-B18,163871,11.0,I,Z05,60,583964
AVP1,92-37-B19,1110086,36.0,I,Z05,60,583964
AVP1,92-37-B20,363890,49.0,I,Z05,60,583964
AVP1,92-37-B21,641142,17.0,I,Z05,60,583964
AVP1,92-37-B22,218539,43.0,I,Z05,60,583964
AVP1,92-37-B23,265843,12.0,I,Z05,60,583964
AVP1,92-37-B24,140013,27.0,I,Z05,60,583964
AVP1,92-37-C01,1275166,20.0,I,Z05,60,583966
AVP1,92-37-C02,55922,6.0,I,Z05,60,583967
AVP1,92-38-A01,78088,153.0,I,Z05,60,583974
AVP1,92-38-A02,74167,11.0,I,Z05,60,584000
AVP1,92-38-B01,131253,10.0,I,Z05,60,584006
AVP1,92-38-B02,1072606,63.0,I,Z05,60,584007
AVP1,92-38-B03,973366,76.0,I,Z05,60,584008
AVP1,92-38-B04,270766,5.0,I,Z05,60,584009
AVP1,92-38-B05,268609,78.0,I,Z05,60,584017
AVP1,92-38-B06,797798,4.0,I,Z05,60,584018
AVP1,92-38-B07,83648,14.0,I,Z05,60,584019
AVP1,92-38-C01,1430366,56.0,I,Z05,60,584020
AVP1,92-38-C02,67197,18.0,I,Z05,60,584021
AVP1,92-38-C03,294078,13.0,I,Z05,60,584022
AVP1,92-38-C04,1065102,26.0,I,Z05,60,584023
AVP1,92-38-C05,361138,93.0,I,Z05,60,584024
AVP1,92-38-C06,127476,46.0,I,Z05,60,584025
AVP1,92-38-C07,114595,9.0,I,Z05,60,584026
AVP1,92-39-A01,74167,12.0,I,Z05,60,584054
AVP1,92-39-A02,234617,18.0,I,Z05,60,584055
AVP1,92-39-B01,54483,48.0,I,Z05,60,584061
AVP1,92-39-B02,1281334,38.0,I,Z05,60,584062
AVP1,92-39-B03,88698,43.0,I,Z05,60,584063
AVP1,92-39-B04,108356,9.0,I,Z05,60,584064
AVP1,92-39-B05,872646,2.0,I,Z05,60,584065
AVP1,92-39-B06,765086,15.0,I,Z05,60,584066
AVP1,92-39-B07,178227,62.0,I,Z05,60,584067
AVP1,92-39-C01,85907,6.0,I,Z05,60,584068
AVP1,92-39-C02,234059,12.0,I,Z05,60,584069
AVP1,92-39-C03,992710,18.0,I,Z05,60,584070
AVP1,92-39-C04,1272022,14.0,I,Z05,60,584071
AVP1,92-39-C05,680694,5.0,I,Z05,60,584072
AVP1,92-39-C06,154016,25.0,I,Z05,60,584073
AVP1,92-39-C07,74387,21.0,I,Z05,60,584074
AVP1,92-40-A01,148564,36.0,I,Z05,60,584128
AVP1,92-40-A02,1375678,8.0,I,Z05,60,584129
AVP1,92-40-B01,120540,81.0,I,Z05,60,584135
AVP1,92-40-B02,329267,23.0,I,Z05,60,584136
AVP1,92-40-B03,231600,8.0,I,Z05,60,584137
AVP1,92-40-B04,175542,4.0,I,Z05,60,584138
AVP1,92-40-B05,327073,17.0,I,Z05,60,584139
AVP1,92-40-B06,142751,22.0,I,Z05,60,584140
AVP1,92-40-C01,309057,82.0,I,Z05,60,584142
AVP1,92-40-C02,842902,10.0,I,Z05,60,584149
AVP1,92-40-C03,608974,38.0,I,Z05,60,584150
AVP1,92-40-C04,1317886,73.0,I,Z05,60,584151
AVP1,92-40-C05,1363582,40.0,I,Z05,60,584152
AVP1,92-40-C06,71809,97.0,I,Z05,60,584153
AVP1,92-40-C07,367753,50.0,I,Z05,60,584154
AVP1,92-41-A01,1369606,8.0,I,Z05,60,584201
AVP1,92-41-A02,51420,24.0,I,Z05,60,584202
AVP1,92-41-B01,742182,10.0,I,Z05,60,584208
AVP1,92-41-B02,799006,31.0,I,Z05,60,584209
AVP1,92-41-B03,217718,19.0,I,Z05,60,584217
AVP1,92-41-B04,99188,61.0,I,Z05,60,584218
AVP1,92-41-B05,160796,18.0,I,Z05,60,584219
AVP1,92-41-B06,1172486,30.0,I,Z05,60,584220
AVP1,92-41-B07,969246,42.0,I,Z05,60,584221
AVP1,92-41-C01,676270,6.0,I,Z05,60,584222
AVP1,92-41-C02,54474,8.0,I,Z05,60,584223
AVP1,92-41-C03,155776,30.0,I,Z05,60,584224
AVP1,92-41-C04,98887,12.0,I,Z05,60,584225
AVP1,92-41-C06,898654,57.0,I,Z05,60,584227
AVP1,92-41-C07,63898,5.0,I,Z05,60,584228
AVP1,92-42-C01,506550,7.0,I,Z05,60,584270
AVP1,92-42-C02,85859,1.0,I,Z05,60,584271
AVP1,92-42-C03,103637,21.0,I,Z05,60,584272
AVP1,92-42-C04,206997,24.0,I,Z05,60,584273
AVP1,92-42-C05,1342102,25.0,I,Z05,60,584274
AVP1,92-42-C06,353483,44.0,I,Z05,60,584900
AVP1,92-42-C07,539166,5.0,I,Z05,60,584901
AVP1,92-43-A01,206708,4.0,I,Z05,60,584930
AVP1,92-43-A02,1104190,6.0,I,Z05,60,584931
AVP1,92-43-B01,1378166,24.0,I,Z05,60,584937
AVP1,92-43-B02,336527,29.0,I,Z05,60,584938
AVP1,92-43-B03,747382,6.0,I,Z05,60,584939
AVP1,92-43-B04,271883,13.0,I,Z05,60,584940
AVP1,92-43-B05,70593,25.0,I,Z05,60,584941
AVP1,92-43-B06,769598,30.0,I,Z05,60,584942
AVP1,92-43-B07,1331470,36.0,I,Z05,60,584949
AVP1,92-43-C02,58489,19.0,I,Z05,60,584951
AVP1,92-43-C03,81095,17.0,I,Z05,60,584952
AVP1,92-43-C04,194894,22.0,I,Z05,60,584953
AVP1,92-43-C05,167684,17.0,I,Z05,60,584954
AVP1,92-43-C06,241566,18.0,I,Z05,60,584955
AVP1,92-43-C07,1185630,4.0,I,Z05,60,584956
AVP1,92-44-A01,344909,4.0,I,Z05,60,585003
AVP1,92-44-A02,978318,14.0,I,Z05,60,585004
AVP1,92-44-B01,125145,90.0,I,Z05,60,585017
AVP1,92-44-B02,62290,16.0,I,Z05,60,585018
AVP1,92-44-B03,71114,9.0,I,Z05,60,585019
AVP1,92-44-B05,1061382,7.0,I,Z05,60,585021
AVP1,92-44-B06,110401,19.0,I,Z05,60,585022
AVP1,92-44-B07,97914,18.0,I,Z05,60,585023
AVP1,92-44-C01,77471,6.0,I,Z05,60,585024
AVP1,92-44-C02,289419,24.0,I,Z05,60,585025
AVP1,92-44-C03,70595,3.0,I,Z05,60,585026
AVP1,92-44-C04,1052046,88.0,I,Z05,60,585027
AVP1,92-44-C05,61094,7.0,I,Z05,60,585028
AVP1,92-44-C06,266673,84.0,I,Z05,60,585029
AVP1,92-44-C07,68027,66.0,I,Z05,60,585030
AVP1,92-45-A01,107273,26.0,I,Z05,60,585058
AVP1,92-45-A02,292104,8.0,I,Z05,60,585059
AVP1,92-45-B01,161204,19.0,I,Z05,60,585065
AVP1,92-45-B02,973334,36.0,I,Z05,60,585066
AVP1,92-45-B04,539118,14.0,I,Z05,60,585068
AVP1,92-45-B05,74603,14.0,I,Z05,60,585069
AVP1,92-45-B06,78732,54.0,I,Z05,60,585070
AVP1,92-45-B07,200472,5.0,I,Z05,60,585071
AVP1,92-45-C01,74390,70.0,I,Z05,60,585072
AVP1,92-45-C03,855574,2.0,I,Z05,60,585074
AVP1,92-45-C04,64756,1.0,I,Z05,60,585100
AVP1,92-45-C05,199875,36.0,I,Z05,60,585101
AVP1,92-45-C06,174187,44.0,I,Z05,60,585102
AVP1,92-45-C07,356464,12.0,I,Z05,60,585103
AVP1,92-46-A01,276138,233.0,I,Z05,60,585132
AVP1,92-46-A02,95054,8.0,I,Z05,60,585133
AVP1,92-46-B01,51686,7.0,I,Z05,60,585139
AVP1,92-46-B02,675854,8.0,I,Z05,60,585140
AVP1,92-46-B03,862854,33.0,I,Z05,60,585141
AVP1,92-46-B04,110357,60.0,I,Z05,60,585142
AVP1,92-46-B05,931958,62.0,I,Z05,60,585149
AVP1,92-46-B06,1600678,4.0,I,Z05,60,585150
AVP1,92-46-C01,245935,44.0,I,Z05,60,585152
AVP1,92-46-C03,1321206,25.0,I,Z05,60,585154
AVP1,92-46-C04,316033,1.0,I,Z05,60,585155
AVP1,92-46-C05,110394,10.0,I,Z05,60,585156
AVP1,92-46-C06,220353,196.0,I,Z05,60,585157
AVP1,92-46-C07,113590,20.0,I,Z05,60,585158
AVP1,92-47-A02,158281,8.0,I,Z05,60,585206
AVP1,92-47-B01,281889,18.0,I,Z05,60,585219
AVP1,92-47-B02,1223926,28.0,I,Z05,60,585220
AVP1,92-47-B03,1526830,43.0,I,Z05,60,585221
AVP1,92-47-B05,111604,5.0,I,Z05,60,585223
AVP1,92-47-B06,71386,3.0,I,Z05,60,585224
AVP1,92-47-B07,964766,107.0,I,Z05,60,585225
AVP1,92-47-C01,155974,40.0,I,Z05,60,585226
AVP1,92-47-C02,737886,33.0,I,Z05,60,585227
AVP1,92-47-C03,106851,6.0,I,Z05,60,585228
AVP1,92-47-C04,56055,19.0,I,Z05,60,585229
AVP1,92-47-C05,821646,40.0,I,Z05,60,585230
AVP1,92-47-C06,889566,5.0,I,Z05,60,585231
AVP1,92-47-C07,694678,44.0,I,Z05,60,585232
AVP1,92-48-A01,135599,23.0,I,Z05,60,585260
AVP1,92-48-A02,770638,5.0,I,Z05,60,585261
AVP1,92-48-B01,77181,5.0,I,Z05,60,585301
AVP1,92-48-B02,519262,14.0,I,Z05,60,585302
AVP1,92-48-B04,256683,72.0,I,Z05,60,585304
AVP1,92-48-B05,155693,13.0,I,Z05,60,585305
AVP1,92-48-B06,94059,15.0,I,Z05,60,585306
AVP1,92-48-B07,1180342,10.0,I,Z05,60,585307
AVP1,92-48-B08,559030,3.0,I,Z05,60,585308
AVP1,92-48-B09,231200,60.0,I,Z05,60,585309
AVP1,92-48-B10,559582,6.0,I,Z05,60,585317
AVP1,92-48-B11,686838,28.0,I,Z05,60,585318
AVP1,92-48-B12,161321,6.0,I,Z05,60,585319
AVP1,92-48-B14,368170,21.0,I,Z05,60,585321
AVP1,92-48-B15,112088,30.0,I,Z05,60,585322
AVP1,92-48-C01,368922,2.0,I,Z05,60,585324
AVP1,92-48-C02,181021,12.0,I,Z05,60,585325
AVP1,92-48-C03,63960,29.0,I,Z05,60,585326
AVP1,92-48-C04,504294,12.0,I,Z05,60,585327
AVP1,92-48-C05,1368326,10.0,I,Z05,60,585328
AVP1,92-48-C06,895646,10.0,I,Z05,60,585329
AVP1,92-48-C07,84432,14.0,I,Z05,60,585330
AVP1,92-48-C08,107929,13.0,I,Z05,60,585331
AVP1,92-48-C09,328835,38.0,I,Z05,60,585332
AVP1,92-48-C10,232015,10.0,I,Z05,60,585333
AVP1,92-48-C11,867270,1.0,I,Z05,60,585334
AVP1,92-48-C12,252442,8.0,I,Z05,60,585335
AVP1,92-48-C13,369094,19.0,I,Z05,60,585336
AVP1,92-48-C14,1477038,6.0,I,Z05,60,585337
AVP1,92-48-C15,368925,23.0,I,Z05,60,585338
AVP1,92-49-A01,132622,34.0,I,Z05,60,585426
AVP1,92-49-A02,223265,30.0,I,Z05,60,585427
AVP1,92-49-B01,1301366,14.0,I,Z05,60,585456
AVP1,92-49-B04,932006,4.0,I,Z05,60,585459
AVP1,92-49-B06,1107878,3.0,I,Z05,60,585461
AVP1,92-49-B09,1545790,36.0,I,Z05,60,585464
AVP1,92-49-B13,300647,51.0,I,Z05,60,585468
AVP1,92-49-B14,109983,10.0,I,Z05,60,585469
AVP1,92-49-B15,55160,19.0,I,Z05,60,585470
AVP1,92-49-B16,1256838,28.0,I,Z05,60,585471
AVP1,92-49-B18,522494,16.0,I,Z05,60,585473
AVP1,92-49-B19,1396094,4.0,I,Z05,60,585474
AVP1,92-49-B20,88746,48.0,I,Z05,60,585500
AVP1,92-49-B21,211702,105.0,I,Z05,60,585501
AVP1,92-49-B22,861342,2.0,I,Z05,60,585502
AVP1,92-49-B23,62191,17.0,I,Z05,60,585503
AVP1,92-49-B24,212072,6.0,I,Z05,60,585504
AVP1,92-49-C01,211702,150.0,I,Z05,60,585505
AVP1,92-49-C02,77880,12.0,I,Z05,60,585506
AVP1,92-49-C03,69141,4.0,I,Z05,60,585507
AVP1,92-49-C04,211881,12.0,I,Z05,60,585508
AVP1,92-49-C05,331985,12.0,I,Z05,60,585509
AVP1,92-49-C06,140052,36.0,I,Z05,60,585517
AVP1,92-49-C07,536150,24.0,I,Z05,60,585518
AVP1,92-49-C08,315875,12.0,I,Z05,60,585519
AVP1,92-49-C09,522454,50.0,I,Z05,60,585520
AVP1,92-49-C10,147865,5.0,I,Z05,60,585521
AVP1,92-49-C11,1379934,3.0,I,Z05,60,585522
AVP1,92-49-C12,148716,69.0,I,Z05,60,585523
AVP1,92-49-C13,154784,33.0,I,Z05,60,585524
AVP1,92-49-C14,81060,8.0,I,Z05,60,585525
AVP1,92-49-C15,698374,2.0,I,Z05,60,585526
AVP1,92-49-C16,98183,33.0,I,Z05,60,585527
AVP1,92-49-C17,209075,1.0,I,Z05,60,585528
AVP1,92-49-C18,58573,31.0,I,Z05,60,585529
AVP1,92-49-C19,133810,33.0,I,Z05,60,585530
AVP1,92-49-C20,277987,18.0,I,Z05,60,585531
AVP1,92-49-C21,204072,8.0,I,Z05,60,585532
AVP1,92-49-C22,72403,8.0,I,Z05,60,585533
AVP1,92-49-C23,166033,17.0,I,Z05,60,585534
AVP1,93-21-A01,108674,130.0,I,Z05,60,583068
AVP1,93-21-A02,226670,8.0,I,Z05,60,583069
AVP1,93-21-B01,312298,684.0,I,Z05,60,583070
AVP1,93-21-B02,1064718,21.0,I,Z05,60,583071
AVP1,93-21-C01,506466,67.0,I,Z05,60,583072
AVP1,93-21-C02,289645,9.0,I,Z05,60,583073
AVP1,93-22-A01,183700,12.0,I,Z05,60,583105
AVP1,93-22-A02,125309,19.0,I,Z05,60,583106
AVP1,93-22-B01,221218,289.0,I,Z05,60,583107
AVP1,93-22-B02,285125,132.0,I,Z05,60,583108
AVP1,93-22-C02,1136766,23.0,I,Z05,60,583117
AVP1,93-23-A01,181074,57.0,I,Z05,60,583124
AVP1,93-23-A02,74342,24.0,I,Z05,60,583125
AVP1,93-23-B01,60608,69.0,I,Z05,60,583126
AVP1,93-23-B02,317472,8.0,I,Z05,60,583127
AVP1,93-23-C01,922662,9.0,I,Z05,60,583128
AVP1,93-23-C02,919462,35.0,I,Z05,60,583129
AVP1,93-24-A01,175426,5.0,I,Z05,60,583136
AVP1,93-24-A02,83167,37.0,I,Z05,60,583137
AVP1,93-24-B01,279380,17.0,I,Z05,60,583138
AVP1,93-24-B02,912374,48.0,I,Z05,60,583139
AVP1,93-24-C01,276154,145.0,I,Z05,60,583140
AVP1,93-24-C02,270591,301.0,I,Z05,60,583141
AVP1,93-25-A01,353932,205.0,I,Z05,60,583154
AVP1,93-25-A02,46867,41.0,I,Z05,60,583155
AVP1,93-25-B01,289626,2.0,I,Z05,60,583156
AVP1,93-25-B02,1055654,289.0,I,Z05,60,583157
AVP1,93-25-C01,1692782,21.0,I,Z05,60,583158
AVP1,93-25-C02,1692790,90.0,I,Z05,60,583159
AVP1,93-26-A01,178011,6.0,I,Z05,60,583206
AVP1,93-26-A02,139526,164.0,I,Z05,60,583207
AVP1,93-26-B01,1052022,94.0,I,Z05,60,583220
AVP1,93-26-B02,353774,182.0,I,Z05,60,583221
AVP1,93-26-B03,60600,14.0,I,Z05,60,583222
AVP1,93-26-B04,125167,30.0,I,Z05,60,583223
AVP1,93-26-B05,66766,22.0,I,Z05,60,583224
AVP1,93-26-B06,722622,2.0,I,Z05,60,583225
AVP1,93-26-B07,78423,8.0,I,Z05,60,583226
AVP1,93-26-C01,1260950,36.0,I,Z05,60,583227
AVP1,93-26-C02,1216542,1.0,I,Z05,60,583228
AVP1,93-26-C03,1093782,77.0,I,Z05,60,583229
AVP1,93-26-C04,932358,103.0,I,Z05,60,583230
AVP1,93-26-C05,973302,73.0,I,Z05,60,583231
AVP1,93-26-C06,1299310,57.0,I,Z05,60,583232
AVP1,93-26-C07,681966,48.0,I,Z05,60,583233
AVP1,93-27-A01,77811,6.0,I,Z05,60,583261
AVP1,93-27-A02,192212,31.0,I,Z05,60,583262
AVP1,93-27-B01,98888,9.0,I,Z05,60,583268
AVP1,93-27-B02,90047,9.0,I,Z05,60,583269
AVP1,93-27-B03,309624,34.0,I,Z05,60,583270
AVP1,93-27-B04,157001,14.0,I,Z05,60,583271
AVP1,93-27-B05,66876,2.0,I,Z05,60,583272
AVP1,93-27-B06,78738,37.0,I,Z05,60,583273
AVP1,93-27-B07,126046,5.0,I,Z05,60,583274
AVP1,93-27-C01,139897,48.0,I,Z05,60,583300
AVP1,93-27-C02,152661,32.0,I,Z05,60,583301
AVP1,93-27-C03,127689,24.0,I,Z05,60,583302
AVP1,93-27-C04,206297,8.0,I,Z05,60,583303
AVP1,93-27-C05,139970,36.0,I,Z05,60,583304
AVP1,93-27-C06,86434,3.0,I,Z05,60,583305
AVP1,93-27-C07,315676,36.0,I,Z05,60,583306
AVP1,93-28-A01,755710,69.0,I,Z05,60,583335
AVP1,93-28-A02,976758,17.0,I,Z05,60,583336
AVP1,93-28-B01,256752,140.0,I,Z05,60,583342
AVP1,93-28-B02,83571,17.0,I,Z05,60,583349
AVP1,93-28-B03,82570,8.0,I,Z05,60,583350
AVP1,93-28-B04,1046094,3.0,I,Z05,60,583351
AVP1,93-28-B05,1359134,18.0,I,Z05,60,583352
AVP1,93-28-B06,140129,36.0,I,Z05,60,583353
AVP1,93-28-B07,101492,46.0,I,Z05,60,583354
AVP1,93-28-C01,226242,1.0,I,Z05,60,583355
AVP1,93-28-C02,58025,39.0,I,Z05,60,583356
AVP1,93-28-C03,66872,12.0,I,Z05,60,583357
AVP1,93-28-C04,212575,7.0,I,Z05,60,583358
AVP1,93-28-C05,54291,98.0,I,Z05,60,583359
AVP1,93-28-C06,676078,7.0,I,Z05,60,583360
AVP1,93-28-C07,149592,9.0,I,Z05,60,583361
AVP1,93-29-A01,51715,5.0,I,Z05,60,583408
AVP1,93-29-A02,1379918,12.0,I,Z05,60,583409
AVP1,93-29-B01,1025982,3.0,I,Z05,60,583422
AVP1,93-29-B02,104034,77.0,I,Z05,60,583423
AVP1,93-29-B03,143818,16.0,I,Z05,60,583424
AVP1,93-29-B04,1028446,12.0,I,Z05,60,583425
AVP1,93-29-B05,272880,87.0,I,Z05,60,583426
AVP1,93-29-B06,140805,2.0,I,Z05,60,583427
AVP1,93-29-B07,864478,31.0,I,Z05,60,583428
AVP1,93-29-C01,248884,90.0,I,Z05,60,583429
AVP1,93-29-C02,1082606,24.0,I,Z05,60,583430
AVP1,93-29-C03,1063718,76.0,I,Z05,60,583431
AVP1,93-29-C04,960198,46.0,I,Z05,60,583432
AVP1,93-29-C05,73702,5.0,I,Z05,60,583433
AVP1,93-29-C06,932054,36.0,I,Z05,60,583434
AVP1,93-29-C07,793470,43.0,I,Z05,60,583435
AVP1,93-30-A01,983086,19.0,I,Z05,60,583463
AVP1,93-30-A02,353810,199.0,I,Z05,60,583464
AVP1,93-30-B01,1395414,37.0,I,Z05,60,583470
AVP1,93-30-B02,1273246,6.0,I,Z05,60,583471
AVP1,93-30-B03,248650,66.0,I,Z05,60,583472
AVP1,93-30-B04,1032366,11.0,I,Z05,60,583473
AVP1,93-30-B05,188834,2.0,I,Z05,60,583474
AVP1,93-30-B06,542238,4.0,I,Z05,60,583500
AVP1,93-30-B07,1172038,12.0,I,Z05,60,583501
AVP1,93-30-C01,869750,32.0,I,Z05,60,583502
AVP1,93-30-C02,1052030,96.0,I,Z05,60,583503
AVP1,93-30-C03,1321702,9.0,I,Z05,60,583504
AVP1,93-30-C04,937758,44.0,I,Z05,60,583505
AVP1,93-30-C05,184667,95.0,I,Z05,60,583506
AVP1,93-30-C06,208526,20.0,I,Z05,60,583507
AVP1,93-30-C07,263652,32.0,I,Z05,60,583508
AVP1,93-31-A01,1325718,2.0,I,Z05,60,583570
AVP1,93-31-A02,919174,42.0,I,Z05,60,583571
AVP1,93-31-B01,968014,41.0,I,Z05,60,583618
AVP1,93-31-B02,364655,169.0,I,Z05,60,583619
AVP1,93-31-B03,67120,10.0,I,Z05,60,583620
AVP1,93-31-B04,186847,12.0,I,Z05,60,583621
AVP1,93-31-B05,1292558,6.0,I,Z05,60,583622
AVP1,93-31-B06,968078,64.0,I,Z05,60,583623
AVP1,93-31-B07,264715,8.0,I,Z05,60,583624
AVP1,93-31-B08,1286710,35.0,I,Z05,60,583625
AVP1,93-31-B09,94909,20.0,I,Z05,60,583626
AVP1,93-31-B10,1194718,24.0,I,Z05,60,583627
AVP1,93-31-B11,979198,11.0,I,Z05,60,583628
AVP1,93-31-B12,191935,23.0,I,Z05,60,583629
AVP1,93-31-B14,1050382,49.0,I,Z05,60,583631
AVP1,93-31-B15,291536,2.0,I,Z05,60,583632
AVP1,93-31-B16,108003,9.0,I,Z05,60,583633
AVP1,93-31-C01,865110,6.0,I,Z05,60,583634
AVP1,93-31-C02,127897,28.0,I,Z05,60,583635
AVP1,93-31-C03,840438,21.0,I,Z05,60,583636
AVP1,93-31-C04,1299318,27.0,I,Z05,60,583637
AVP1,93-31-C05,210700,10.0,I,Z05,60,583638
AVP1,93-31-C06,66266,6.0,I,Z05,60,583639
AVP1,93-31-C07,239226,3.0,I,Z05,60,583640
AVP1,93-31-C08,1189782,48.0,I,Z05,60,583641
AVP1,93-31-C09,237661,17.0,I,Z05,60,583642
AVP1,93-31-C10,266693,21.0,I,Z05,60,583649
AVP1,93-31-C11,1363366,27.0,I,Z05,60,583650
AVP1,93-31-C12,62104,12.0,I,Z05,60,583651
AVP1,93-31-C13,97868,71.0,I,Z05,60,583652
AVP1,93-31-C14,78190,13.0,I,Z05,60,583653
AVP1,93-31-C16,177576,3.0,I,Z05,60,583655
AVP1,93-32-A01,306625,8.0,I,Z05,60,583766
AVP1,93-32-A02,1172942,130.0,I,Z05,60,583767
AVP1,93-32-B01,139886,1.0,I,Z05,60,583822
AVP1,93-32-B02,139893,6.0,I,Z05,60,583823
AVP1,93-32-B03,1223934,25.0,I,Z05,60,583824
AVP1,93-32-B04,63645,17.0,I,Z05,60,583825
AVP1,93-32-B05,364120,14.0,I,Z05,60,583826
AVP1,93-32-B06,107529,3.0,I,Z05,60,583827
AVP1,93-32-B07,262731,7.0,I,Z05,60,583828
AVP1,93-32-B08,119517,19.0,I,Z05,60,583829
AVP1,93-32-B10,1313270,11.0,I,Z05,60,583831
AVP1,93-32-B11,1266134,34.0,I,Z05,60,583832
AVP1,93-32-B12,324543,46.0,I,Z05,60,583833
AVP1,93-32-B13,92522,13.0,I,Z05,60,583834
AVP1,93-32-B14,612806,16.0,I,Z05,60,583835
AVP1,93-32-B15,135662,10.0,I,Z05,60,583836
AVP1,93-32-B16,67249,2.0,I,Z05,60,583837
AVP1,93-32-B17,63958,28.0,I,Z05,60,583838
AVP1,93-32-B18,60189,3.0,I,Z05,60,583839
AVP1,93-32-B19,1498150,3.0,I,Z05,60,583840
AVP1,93-32-B20,1060590,11.0,I,Z05,60,583841
AVP1,93-32-B21,72322,7.0,I,Z05,60,583842
AVP1,93-32-B22,66595,12.0,I,Z05,60,583849
AVP1,93-32-B23,842974,9.0,I,Z05,60,583850
AVP1,93-32-B24,1453230,3.0,I,Z05,60,583851
AVP1,93-32-C01,186115,15.0,I,Z05,60,583852
AVP1,93-32-C02,1063782,1.0,I,Z05,60,583853
AVP1,93-32-C03,950254,1.0,I,Z05,60,583854
AVP1,93-32-C04,212072,8.0,I,Z05,60,583855
AVP1,93-32-C05,228611,14.0,I,Z05,60,583856
AVP1,93-32-C06,363240,2.0,I,Z05,60,583857
AVP1,93-32-C07,651110,53.0,I,Z05,60,583858
AVP1,93-32-C08,119326,34.0,I,Z05,60,583859
AVP1,93-32-C09,1441566,22.0,I,Z05,60,583860
AVP1,93-32-C10,217812,26.0,I,Z05,60,583861
AVP1,93-32-C11,278518,18.0,I,Z05,60,583862
AVP1,93-32-C12,982638,12.0,I,Z05,60,583863
AVP1,93-32-C13,59246,23.0,I,Z05,60,583864
AVP1,93-32-C14,83687,31.0,I,Z05,60,583865
AVP1,93-32-C15,116006,21.0,I,Z05,60,583866
AVP1,93-32-C16,139893,12.0,I,Z05,60,583867
AVP1,93-32-C17,89653,21.0,I,Z05,60,583868
AVP1,93-32-C18,192426,9.0,I,Z05,60,583869
AVP1,93-32-C19,241282,10.0,I,Z05,60,583870
AVP1,93-32-C20,363894,50.0,I,Z05,60,583871
AVP1,93-32-C21,675902,8.0,I,Z05,60,583872
AVP1,93-32-C22,213082,23.0,I,Z05,60,583873
AVP1,93-32-C23,1029438,24.0,I,Z05,60,583874
AVP1,93-32-C24,189273,3.0,I,Z05,60,583900
AVP1,93-33-A01,145871,12.0,I,Z05,60,583907
AVP1,93-33-A02,289446,46.0,I,Z05,60,583908
AVP1,93-33-B01,373167,40.0,I,Z05,60,583909
AVP1,93-33-B02,121992,27.0,I,Z05,60,583917
AVP1,93-33-C01,262739,16.0,I,Z05,60,583918
AVP1,93-33-C02,256459,95.0,I,Z05,60,583919
AVP1,93-34-A01,735438,45.0,I,Z05,60,583926
AVP1,93-34-A02,111431,15.0,I,Z05,60,583927
AVP1,93-34-B01,53399,71.0,I,Z05,60,583928
AVP1,93-34-B02,97088,47.0,I,Z05,60,583929
AVP1,93-34-C01,94636,6.0,I,Z05,60,583930
AVP1,93-34-C02,226992,8.0,I,Z05,60,583931
AVP1,93-35-A01,738462,10.0,I,Z05,60,583938
AVP1,93-35-A02,1383462,157.0,I,Z05,60,583939
AVP1,93-35-B01,842022,28.0,I,Z05,60,583940
AVP1,93-35-B03,344253,3.0,I,Z05,60,583940
AVP1,93-35-B04,211877,10.0,I,Z05,60,583940
AVP1,93-35-B05,762910,11.0,I,Z05,60,583940
AVP1,93-35-B06,96619,34.0,I,Z05,60,583940
AVP1,93-35-B07,769822,19.0,I,Z05,60,583940
AVP1,93-35-B08,166223,39.0,I,Z05,60,583940
AVP1,93-35-B09,1268734,11.0,I,Z05,60,583940
AVP1,93-35-B10,863318,4.0,I,Z05,60,583940
AVP1,93-35-B11,1113358,24.0,I,Z05,60,583940
AVP1,93-35-B12,166224,23.0,I,Z05,60,583940
AVP1,93-35-B13,1071414,19.0,I,Z05,60,583940
AVP1,93-35-B15,221332,38.0,I,Z05,60,583940
AVP1,93-35-B16,812686,29.0,I,Z05,60,583940
AVP1,93-35-C01,801686,6.0,I,Z05,60,583942
AVP1,93-35-C02,1569966,82.0,I,Z05,60,583949
AVP1,93-36-A01,762734,15.0,I,Z05,60,583956
AVP1,93-36-A02,75731,28.0,I,Z05,60,583957
AVP1,93-36-B01,221993,12.0,I,Z05,60,583958
AVP1,93-36-B02,940510,48.0,I,Z05,60,583958
AVP1,93-36-B03,266656,5.0,I,Z05,60,583958
